time,vstup,výstup
0.0,0.0,0.0
0.10020040080160321,0.06291618610288617,-0.00953817237468961
0.20040080160320642,0.125583074898612,-0.06286400980226961
0.30060120240480964,0.18775235688857972,-0.15983877720097525
0.40080160320641284,0.24917769427725217,-0.26335136788487323
0.5010020040080161,0.30961569705403064,-0.3369514530317724
0.6012024048096193,0.3688268873949135,-0.37493850201645623
0.7014028056112225,0.4265766485626179,-0.4014595603257173
0.8016032064128257,0.48263615454526954,-0.4449228503452635
0.9018036072144289,0.536783276750087,-0.5124914247818781
1.0020040080160322,0.5888034641594025,-0.588859393548538
1.1022044088176353,0.6384905934615152,-0.6515336282585172
1.2024048096192386,0.6856477857878411,-0.6922516727709327
1.3026052104208417,0.7300881868201454,-0.7200029337567165
1.402805611222445,0.771635707176781,-0.7515446228047908
1.503006012024048,0.8101257201442467,-0.7942234721411957
1.6032064128256514,0.8454057139893991,-0.8430197178647649
1.7034068136272547,0.8773358962676062,-0.8849025019304066
1.8036072144288577,0.905789747732357,-0.91233144844288
1.903807615230461,0.9306545236515262,-0.9292691082760575
2.0040080160320644,0.9518317005438962,-0.9437314219017695
2.1042084168336674,0.9692373665657978,-0.9621976032642784
2.2044088176352705,0.9828025540010144,-0.9830532535388107
2.3046092184368736,0.992473512536499,-0.9996678302842434
2.404809619238477,0.998211922241088,-1.006817646062164
2.50501002004008,0.9999950454033061,-1.0046822025729647
2.6052104208416833,0.9978158166266278,-0.9979137413397831
2.705410821643287,0.9916828708252043,-0.9918123536031108
2.80561122244489,0.9816205090091248,-0.9860684119309798
2.905811623246493,0.9676686019947848,-0.9769477556000054
3.006012024048096,0.9498824324218971,-0.9607337315658668
3.1062124248496996,0.9283324757031316,-0.937693278214313
3.2064128256513027,0.9031041207743439,-0.9093399434474124
3.306613226452906,0.874297331751883,-0.8802139948454888
3.4068136272545093,0.8420262518376188,-0.8503598569480046
3.5070140280561124,0.8064187510411646,-0.8183480236915627
3.6072144288577155,0.7676159195113847,-0.781082039115513
3.7074148296593186,0.7257715084848019,-0.7380587186867611
3.807615230460922,0.681051321066066,-0.691530062647094
3.907815631262525,0.633632555254449,-0.6436382940990889
4.008016032064129,0.5837031018195266,-0.5950677494323068
4.108216432865731,0.5314607998081383,-0.5448873597011509
4.208416833667335,0.4771126526325694,-0.49154686158862143
4.308617234468938,0.42087400784611634,-0.4344848845346524
4.408817635270541,0.36296770385606475,-0.37529091639260564
4.509018036072145,0.30362318695511703,-0.31541191414835595
4.609218436873747,0.24307560216992805,-0.25554271254138966
4.709418837675351,0.18156486152913387,-0.19513284106635986
4.809619238476954,0.11933469344275102,-0.13329770459608004
4.909819639278557,0.05663167695965503,-0.07012270945622863
5.01002004008016,-0.006295735270235879,-0.005989998170851024
5.110220440881764,-0.0691982014576744,0.057682628730975696
5.210420841683367,-0.13182647865890226,0.12027479076602686
5.31062124248497,-0.1939324103688078,0.18200240176675334
5.410821643286574,-0.2552699098092016,0.243266532091734
5.511022044088176,-0.3155959350160738,0.304149519161523
5.61122244488978,-0.37467145186216305,0.3645867565737245
5.711422845691383,-0.4322623811989848,0.42314181578187193
5.811623246492986,-0.48814052636539523,0.4790097056229175
5.9118236472945895,-0.5420844773875568,0.5331133176421635
6.012024048096192,-0.5938804882875187,0.5848982768718051
6.112224448897796,-0.6433233240242084,0.6351662448095419
6.212424849699399,-0.69021707371092,0.6837079851630554
6.312625250501002,-0.7343759268870445,0.7290127096040756
6.412825651302605,-0.775624909768156,0.7708979265491078
6.513026052104209,-0.8138005785571591,0.8090282972253082
6.613226452905812,-0.8487516670693468,0.8442279938849165
6.713426853707415,-0.8803396861052282,0.8769669251790855
6.813627254509019,-0.9084394721961954,0.9064582602222269
6.913827655310621,-0.9329396835486949,0.932214851765694
7.014028056112225,-0.953743241221784,0.9532869987263644
7.114228456913827,-0.9707677137899661,0.9708952630040181
7.214428857715431,-0.9839456439671286,0.9844359405821098
7.3146292585170345,-0.9932248158973744,0.9950663217545066
7.414829659318637,-0.9985684620536465,1.0015539022988253
7.515030060120241,-0.9999554089243304,1.0038047893117785
7.615230460921844,-0.9973801609105755,1.0020138456490058
7.715430861723447,-0.9908529221018992,0.9957047754337862
7.81563126252505,-0.9803995558437936,0.9862584878067288
7.915831663326654,-0.9660614822575387,0.97245832769161
8.016032064128257,-0.9478955141182943,0.9551660722055061
8.11623246492986,-0.9259736317417719,0.9341939007074073
8.216432865731463,-0.9003826977714798,0.9090962328657233
8.316633266533067,-0.8712241129966529,0.8808772973663322
8.41683366733467,-0.8386134145646505,0.8481687583481059
8.517034068136272,-0.8026798181798438,0.8124681073712352
8.617234468937877,-0.7635657061029861,0.7741774110330847
8.71743486973948,-0.7214260629797911,0.7328888626864374
8.817635270541082,-0.676427861734175,0.688791051993999
8.917835671342687,-0.6287494019594925,0.6408553428391471
9.01803607214429,-0.5785796034292977,0.5904484382647197
9.118236472945892,-0.5261172575270014,0.5382204452209873
9.218436873747494,-0.4715702395605469,0.4842233690536157
9.318637274549099,-0.4151546850831982,0.42846014163755974
9.418837675350701,-0.35709413348417257,0.3704955867552753
9.519038076152304,-0.2976186422425114,0.3107921713315506
9.619238476953909,-0.23696387535387284,0.2498190553102811
9.719438877755511,-0.17537016954221463,0.1881673282588199
9.819639278557114,-0.11308158195638733,0.12607914245162302
9.919839679358718,-0.05034492312502847,0.06341241922211885
10.02004008016032,0.012591220998456703,0.00018573095904473105
10.120240480961924,0.07547747402581531,-0.06312163785844377
10.220440881763528,0.1380646572558554,-0.1262363277727567
10.32064128256513,0.20010477701304494,-0.18864472232151958
10.420841683366733,0.261352007290606,-0.25018144596114
10.521042084168338,0.321563663804496,-0.31044691086327386
10.62124248496994,0.3805011655987081,-0.36979481834472744
10.721442885771543,0.4379309803916769,-0.4281250049763091
10.821643286573147,0.49362554991794816,-0.4845981571306768
10.92184368737475,0.547364191598579,-0.5389258530912383
11.022044088176353,0.5989339729675186,-0.5910783311889903
11.122244488977957,0.6481305553891565,-0.6403169122503503
